Orden;Clase de orden;Ubicac.técnica;Fe.inic.extrema;Texto breve;Status usuario;Status sistema;Cl.actividad PM;Cst.tot.reales;Ce.emplazam.;Fe.inicio real;Fecha fin real;Plan mant.prev.;Pos.mantenim.;;
10032031;PM01;COL-AX-AUTO-X8006;24/03/2021;Reparación de gato-Montacargas # 6;EJEC CREA;CTEC NOTI MACO MOVM NLIQ PREC;1;24,67;CEGS;24/03/2021;24/03/2021;0;0;;
10032032;PM01;DAL-QP-EMPA-Z1350;24/03/2021;Rehabilitar Agrupador de Vasos;EJEC ESPS;CTEC NOTI MACO MOVM NLIQ PREC;1;11.394,43;CEGD;06/01/2021;10/06/2021;0;0;;
10031912;PM02;DAL-SV-SINC;23/03/2021;Inspección conjunto motor-bomba SCI;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;173,10;CEGD;11/07/2021;11/07/2021;150412;1929;;
10031918;PM02;DAL-SV-ACOM;23/03/2021;Limpieza a compresores de aire K-9300A/B;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;293,57;CEGD;20/04/2021;20/04/2021;150382;2303;;
10031919;PM02;DAL-SV-ACOM;23/03/2021;Inspección a tableros aire comprimido;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;146,78;CEGD;11/04/2021;11/04/2021;150392;2323;;
10031945;PM01;DAL-AX-EPOR-CD8001;23/03/2021;Ajuste de Codificadora Hitachi;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;385,71;CEGD;23/03/2021;23/03/2021;0;0;;
10032023;PM01;COL-PC-FLEX-Z3111A;23/03/2021;Calibracion de balanza Garvenz;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;10,77;CEGS;23/03/2021;23/03/2021;0;0;;
10032024;PM01;PAR-MS-EMPA-FLM1310A4;23/03/2021;DEBOBINADOR NO ACTIVA;EJEC;CTEC NOTI KKMP NLIQ PREC;1;624,88;CEPF;22/03/2021;22/03/2021;0;0;;
10032025;PM01;PAR-MS-EMPA-FLM1310B4;23/03/2021;DEBOBINADOR NO ACTIVA;EJEC;CTEC NOTI EDET FMAT MOVM NLIQ PREC;1;2.511,66;CEPF;07/07/2021;07/07/2021;0;0;;
10032026;PM01;DAL-QP-ENVA-FL1210A;23/03/2021;Reparacion de Valvula en llenadora;EJEC;CTEC NOTI KKMP NLIQ PREC;1;114,41;CEGD;23/03/2021;23/03/2021;0;0;;
10032027;PM01;DAL-SV-SGAS-PM9201;23/03/2021;Verificacion/Reemplazo de Rodamiento;ESPR;LIB. KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10032034;PM01;COL-MQ-MENV-TP5150;23/03/2021;Reemplazar rodillos tapadora;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;34,68;CEGS;23/03/2021;23/03/2021;0;0;;
10032105;PM02;COL-SV-STAP;23/03/2021;Inspección bombas Sistema Auga Potable;PNEJ CREA;CTEC KKMP NLIQ PREC;3;0,00;CEGS;;;150220;1896;;
10031884;PM02;DAL-SV-SVAP;22/03/2021;Inspección a bombas rotatorias SVAP;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;06/04/2021;06/04/2021;150470;1987;;
10031887;PM02;DAL-SV-SGAS;22/03/2021;Inspección a tableros sistema gasoil;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;146,78;CEGD;08/04/2021;08/04/2021;150390;2321;;
10031888;PM02;DAL-SV-SVAP;22/03/2021;Inspección a tableros sistema de vapor;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;146,78;CEGD;20/04/2021;20/04/2021;150391;2322;;
10032013;PM01;DAL-QP-PPRE-FD1150B;22/03/2021;Reemplazo de Resorte en Valvula;EJEC;CTEC NOTI KKMP NLIQ PREC;1;91,54;CEGD;22/03/2021;22/03/2021;0;0;;
10032022;PM01;COL-PC-FLEX-FL3110A;22/03/2021;Revisar y cuadrar tapa de cierre;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;7,19;CEGS;22/03/2021;22/03/2021;0;0;;
16006258;OMD0;SFGE-CEGD-PROFUN;22/03/2021;REP DE DOS FAN COIL MARCA: LG;PLAN;LIB. EDET IMPP KKMP NLIQ PREC;G02;0,00;CEGD;;;0;0;;
10031874;PM02;DAL-SV-STAP;21/03/2021;Inspección a tableros agua potable;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;0,00;CEGD;06/04/2021;06/04/2021;150394;2328;;
10031876;PM02;DAL-SV-SVAP;21/03/2021;Inspección a bombas de agua calderas;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;22,88;CEGD;22/03/2021;22/03/2021;150200;1870;;
10031877;PM02;DAL-SV-SGAS-P9201;21/03/2021;Inspección a bombas centrífugas 12;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;22,88;CEGD;22/03/2021;22/03/2021;150200;1871;;
10031865;PM02;DAL-SV-SREF;20/03/2021;Limpieza e inspección Torre enfriamiento;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;1;1.761,42;CEGD;26/04/2021;26/04/2021;150312;2153;;
10031866;PM02;DAL-SV-SREF;20/03/2021;Inspección blower torre de enfriamiento;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;293,57;CEGD;26/04/2021;26/04/2021;150312;2154;;
10031867;PM02;DAL-SV-SREF;20/03/2021;Inspección motor blower torre enfriam.;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;293,57;CEGD;26/04/2021;26/04/2021;150312;2155;;
10031868;PM02;DAL-SV-SREF;20/03/2021;Inspección motor-bomba torre enfriam.;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;146,78;CEGD;26/04/2021;26/04/2021;150312;2156;;
10031869;PM02;DAL-SV-SREF;20/03/2021;Inspección tablero torre de enfriamiento;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;146,78;CEGD;26/04/2021;26/04/2021;150312;2157;;
10031994;PM01;COL-AX-AUTO-X8006;20/03/2021;Completar nivel de aceite-Montacargas 6;EJEC CREA;CTEC NOTI MACO MOVM NLIQ PREC;1;6,89;CEGS;19/03/2021;19/03/2021;0;0;;
10032001;PM01;PAR-MS-EMPA-FL1310B;20/03/2021;MAQUINA NO DOSIFICA;EJEC;CTEC NOTI EDET FMAT NLIQ PREC;1;83,32;CEPF;26/03/2021;26/03/2021;0;0;;
10032004;PM01;PAR-MS-EMPA-FL1310A;20/03/2021;FUGA DE AIRE EN CILINDRO NEUMATICO DE CO;EJEC;CTEC NOTI EDET FMAT MOVM NLIQ PREC;1;1.552,23;CEPF;05/08/2021;05/08/2021;0;0;;
10032010;PM01;DAL-QP-EMPA-Z1360;20/03/2021;Soldar Pletina de Guillotina;EJEC;CTEC NOTI KKMP NLIQ PREC;1;45,77;CEGD;20/03/2021;20/03/2021;0;0;;
10032018;PM01;COL-SV-ACOM-V9300A;20/03/2021;Revision de sistema neumatico a/comprimi;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;3,59;CEGS;20/03/2021;20/03/2021;0;0;;
10031628;PM02;DAL-QN-RALM;19/03/2021;Inspección a PLC 2;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;156,11;CEGD;03/06/2021;03/06/2021;150508;2002;;
10031629;PM02;DAL-QN-MEZC-PLC2201;19/03/2021;Inspección a PLC-2201;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;78,06;CEGD;03/06/2021;03/06/2021;150508;2003;;
10031630;PM02;DAL-QN-PAST;19/03/2021;Inspección a PLC 4;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;03/08/2021;03/08/2021;150508;2004;;
10031635;PM02;DAL-QP-ENVA-PLC1201;19/03/2021;Inspección a PLC-1201;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;03/08/2021;03/08/2021;150509;2011;;
10031636;PM02;DAL-QP-EMPA;19/03/2021;Inspección a PLC 12;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;03/08/2021;03/08/2021;150509;2012;;
10031640;PM02;DAL-QN-COAG;19/03/2021;Inspección a transportadores 1;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;113,48;CEGD;29/08/2021;29/08/2021;150511;1935;;
10032002;PM01;COL-SV-ELAB-LB9933;19/03/2021;REVISION DE BAÑO DE MARIA (LP);EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;17,96;CEGS;19/03/2021;19/03/2021;0;0;;
10032003;PM01;DAL-OP-QANA-Z3250;19/03/2021;Reemplazar Manguera;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;35,65;CEGD;19/03/2021;19/03/2021;0;0;;
10032005;PM01;DAL-QP-PPRE-FD1150C;19/03/2021;REACTIVACION DE FUNDIDORA STEPHAN;EJEC ESPS;CTEC NOTI MACO MOVM NLIQ PREC;1;5.071,43;CEGD;27/07/2021;28/07/2021;0;0;;
10032007;PM01;COL-P1-RALM-NV1130B;19/03/2021;Chequear valvula de descarga del silo#02;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;14,37;CEGS;19/03/2021;19/03/2021;0;0;;
10032009;PM01;COL-PC-FLEX-Z3120A;19/03/2021;Ajustar sellado horizontal de raumak A;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;3,59;CEGS;19/03/2021;19/03/2021;0;0;;
10032011;PM01;DAL-OP-QANA-Z3250;19/03/2021;"Colocar Llave de paso de 1/2""";EJEC;CTEC NOTI KKMP NLIQ PREC;1;22,88;CEGD;19/03/2021;19/03/2021;0;0;;
10032012;PM01;DAL-SV-LIMP;19/03/2021;Colocar Tornillos a Tapas Espumadores;EJEC;CTEC NOTI KKMP NLIQ PREC;1;44,48;CEGD;01/04/2021;01/04/2021;0;0;;
10032014;PM01;DAL-QN-PAST-MV2300B2;19/03/2021;Revisar Bloque Neumatico Entrada Aire;EJEC;CTEC NOTI KKMP NLIQ PREC;1;91,54;CEGD;22/03/2021;22/03/2021;0;0;;
10031846;PM02;DAL-QP-ENVA-FL1210A;18/03/2021;Mantenimiento a llenadora de vasos;PNEJ;CTEC MACO NLIQ PREC;1;0,00;CEGD;;;150330;2201;;
10031847;PM02;DAL-QP-ENVA-TP1220;18/03/2021;Mantenimiento a tapadora TP-1220;PNEJ;CTEC EDET MACO NLIQ PREC;1;0,00;CEGD;;;150270;2081;;
10031863;PM02;DAL-LD-STER-NV4110A6;18/03/2021;Mantenimiento válvula reguladora (V6);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;45,77;CEGD;23/03/2021;23/03/2021;150456;2409;;
10031864;PM02;DAL-LD-STER;18/03/2021;Mantenimiento área Esterilización;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;45,77;CEGD;23/03/2021;23/03/2021;150457;2410;;
10031964;PM01;COL-AX-AUTO-X8006;18/03/2021;Completar nivel de aceite M#6;EJEC CREA;CTEC NOTI MACO MOVM NLIQ PREC;1;14,68;CEGS;17/03/2021;17/03/2021;0;0;;
10031967;PM01;DAL-OP-QANA-FD3230A;18/03/2021;Fabricacion  de Tapa en Tova Fundidora;EJEC ESPS;LIB. NOTI KKMP NLIQ PREC;1;0,00;CEGD;09/08/2021;09/08/2021;0;0;;
10031968;PM01;COL-AX-EDIF-ED8001;18/03/2021;INST. DE ACOMETIDA P/MICROONDAS;EJEC CREA;CTEC NOTI FCAP MACO MOVM NLIQ PREC;1;30,48;CEGS;18/03/2021;18/03/2021;0;0;;
10031969;PM01;DAL-OP-QANA-FD3230A;18/03/2021;Modificar Tapa de Tolva Fundid. 1500LB;EJEC ESPS;LIB. NOTI KKMP NLIQ PREC;1;0,00;CEGD;09/08/2021;09/08/2021;0;0;;
10031972;PM01;DAL-QP-ENVA-FL1210A;18/03/2021;Sincronizar Tornillo Sinfin Llenadora;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;139,55;CEGD;17/03/2021;17/03/2021;0;0;;
10031973;PM01;DAL-QP-ENVA-FL1210A;18/03/2021;Reemplazo Racor Electrovalv. llenadora;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;22,88;CEGD;18/03/2021;18/03/2021;0;0;;
10031974;PM01;DAL-OP-QANA-PM3231;18/03/2021;Cerrar Bornera e instalar liquitight;EJEC;CTEC NOTI KKMP NLIQ PREC;1;2.196,75;CEGD;18/03/2021;20/03/2021;0;0;;
10031975;PM01;DAL-SV-STAP;18/03/2021;Reemplazar Tuberia de Agua Potable;EJEC ESPS;LIB. EDET MACO MOVM NLIQ PREC;1;4,67;CEGD;;;0;0;;
10031976;PM01;PAR-MS-EMPA-FL1310A;18/03/2021;ENCODER FUERA DE POSICION;EJEC;CTEC NOTI KKMP NLIQ PREC;1;624,88;CEPF;18/03/2021;18/03/2021;0;0;;
10031996;PM01;COL-PC-FLEX-Z3120A;18/03/2021;Sellado horizontal Raumak.;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;14,37;CEGS;18/03/2021;18/03/2021;0;0;;
10031998;PM01;COL-PC-FLEX-Z3120B;18/03/2021;Ajuste de sellado horizontal Raumak B;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;7,19;CEGS;18/03/2021;18/03/2021;0;0;;
10031999;PM01;COL-PC-FLEX-Z3111A;18/03/2021;Calibracion de balanza Garvens;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;3,59;CEGS;18/03/2021;18/03/2021;0;0;;
10032000;PM01;COL-AX-EPOR-W8004;18/03/2021;Calibracion de balanza entarimado;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;7,19;CEGS;18/03/2021;18/03/2021;0;0;;
10032006;PM01;COL-SV-ELEC-G9602;18/03/2021;Reemplazar contactor del tranfer de gene;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;50,27;CEGS;18/03/2021;19/03/2021;0;0;;
10032518;PM01;DAL-SV-SREF-PM9450A;18/03/2021;Reemplazar Arrancador Suave;PROG;LIB. FCAP KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10031856;PM02;DAL-QP-EMPA-ET1340;17/03/2021;Mantenimiento a Colocadora ET-1340;EJEC;CTEC NOTI KKMP NLIQ PREC;1;293,57;CEGD;10/04/2021;10/04/2021;150314;2161;;
10031962;PM01;COL-MQ-MENV-CD5160B;17/03/2021;Servicio y limpieza del reseñador de pol;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;66,73;CEGS;17/03/2021;18/03/2021;0;0;;
10031965;PM01;DAL-SV-SREF-P9400B;17/03/2021;Verificar Func. de Bomba;PROG;LIB. MACO MOVM NLIQ PREC;1;10,71;CEGD;;;0;0;;
10031966;PM01;DAL-SV-SREF-P9400A;17/03/2021;Verificar Func. de Bomba;PROG;LIB. KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10031970;PM01;PAR-MS-EMPA-FL1310A;17/03/2021;MAQUINA NO DOSIFICA;EJEC;CTEC NOTI EDET FMAT NLIQ PREC;1;208,30;CEPF;17/03/2021;17/03/2021;0;0;;
10031971;PM01;PAR-MS-EMPA-FL1310A;17/03/2021;PROBLEMAS CON EL CORTE VERTICAL;EJEC;CTEC NOTI KKMP NLIQ PREC;1;833,18;CEPF;10/03/2021;10/03/2021;0;0;;
10031526;PM02;COL-P1-EDIL;16/03/2021;Lubricación de máquinas descremadoras;PROG CREA;CTEC NOTI EDET MOVM NLIQ PREC;1;37,50;CEGS;16/03/2021;16/03/2021;150198;1867;;
10031844;PM02;DAL-LD-ENVA-FL4200A;16/03/2021;Mantenimiento a llenadora A (UHT);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;91,54;CEGD;18/03/2021;18/03/2021;150403;2335;;
10031845;PM02;DAL-SV-LIMP;16/03/2021;Inspección a válvulas LIMP-CIP (01-10);EJEC;CTEC NOTI IMPP MACO MOVM NLIQ PREC;3;681,78;CEGD;29/08/2021;29/08/2021;150472;2427;;
10031940;PM01;DAL-QP-EMPA-CY1300;16/03/2021;Completar Aceite en Caja Reductora;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;45,77;CEGD;15/03/2021;15/03/2021;0;0;;
10031946;PM01;DAL-QP-ENVA-FL1210A;16/03/2021;Reemplazo de Correa en Llenadora;EJEC;CTEC NOTI KKMP NLIQ PREC;1;45,77;CEGD;23/03/2021;23/03/2021;0;0;;
10031947;PM01;DAL-QP-ENVA-PM1210A;16/03/2021;Reparacion de Interruptor en llenadora;EJEC;CTEC NOTI KKMP NLIQ PREC;1;114,41;CEGD;16/03/2021;16/03/2021;0;0;;
10031948;PM01;DAL-QP-EMPA-HN1370;16/03/2021;Colocar Varillas de Horno en posicion;EJEC;CTEC NOTI KKMP NLIQ PREC;1;22,88;CEGD;16/03/2021;16/03/2021;0;0;;
10031949;PM01;DAL-QP-PPRE-MLM1120A;16/03/2021;Verificar posible ruido en motor;PROG;LIB. KKMP NLIQ PREC;1;0,00;CEGD;;;0;0;;
10031811;PM02;DAL-SV-SREF;15/03/2021;Inspección a bombas centrífugas 14;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;45,77;CEGD;19/03/2021;19/03/2021;150222;1898;;
10031812;PM02;DAL-QN-COAG;15/03/2021;Inspección a válvulas neumáticas 11;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1.038,60;CEGD;24/07/2021;24/07/2021;150222;1901;;
10031813;PM02;DAL-QN-COAG;15/03/2021;Inspección a válvulas neumáticas 12;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1.038,60;CEGD;25/07/2021;25/07/2021;150222;1902;;
10031814;PM02;DAL-SV-STAP;15/03/2021;Inspección a motores eléctricos 24;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;587,14;CEGD;26/04/2021;26/04/2021;150254;2013;;
10031815;PM02;DAL-SV-LIMP;15/03/2021;Inspección a motores eléctricos 25;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;1.021,35;CEGD;28/08/2021;28/08/2021;150254;2014;;
10031816;PM02;DAL-SV-LIMP;15/03/2021;Inspección a motores eléctricos 26;EJEC;CTEC NOTI IMPR FCAP KKMP NLIQ PREC;3;907,87;CEGD;28/08/2021;28/08/2021;150254;2015;;
10031936;PM01;DAL-LD-ENVA-FL4200A;15/03/2021;Cambio de Escurridores en llenadora UHT;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;98,17;CEGD;15/03/2021;15/03/2021;0;0;;
10031939;PM01;COL-SV-ELEC;15/03/2021;Tablero 440 volt cambiar conexion;EJEC CREA;CTEC NOTI EDET MACO MOVM NLIQ PREC;1;60,67;CEGS;14/03/2021;15/03/2021;0;0;;
10031963;PM01;COL-MQ-MENV-FLM5140A;15/03/2021;Chequear motor de llenadora no arranca;EJEC CREA;CTEC NOTI KKMP MOVM NLIQ PREC;1;149,90;CEGS;15/03/2021;15/03/2021;0;0;;
10031937;PM01;COL-SV-SVAP;14/03/2021;Fugas del sistema de vapor;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;50,39;CEGS;14/03/2021;16/03/2021;0;0;;
10031938;PM01;COL-SV-ELEC-G9600;14/03/2021;Tablero principal de control bloqueado;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;53,96;CEGS;14/03/2021;16/03/2021;0;0;;
10031165;PM01;COL-MQ-MENV-FLM5140A;13/03/2021;Revision de motor de llenadora de latas;EJEC CREA;CTEC NOTI MOVM NLIQ PREC;1;1.196,16;CEGS;13/03/2021;16/03/2021;0;0;;
10031567;PM02;DAL-QN-MEZC-HG2230;13/03/2021;Mantenimiento Homogeneizador HG2230;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;0,00;CEGD;06/04/2021;06/04/2021;150507;2460;;
10031779;PM02;DAL-QN-RALM;13/03/2021;Inspección a bombas centrífugas RALM;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;07/04/2021;07/04/2021;150161;1808;;
10031780;PM02;DAL-QN-RALM;13/03/2021;Inspección a bombas centrífugas RALM;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;07/04/2021;07/04/2021;150161;1809;;
10031781;PM02;DAL-QN-RALM;13/03/2021;Inspección a bombas centrífugas RALM;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;06/04/2021;06/04/2021;150161;1810;;
10031782;PM02;DAL-QN-RALM;13/03/2021;Inspección a válvulas neumáticas RALM;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;06/04/2021;06/04/2021;150161;1811;;
10031783;PM02;DAL-QN-RALM;13/03/2021;Inspección a válvulas neumáticas RALM;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;06/04/2021;06/04/2021;150161;1812;;
10031784;PM02;DAL-QN-RALM;13/03/2021;Inspección a válvulas neumáticas RALM;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;587,14;CEGD;20/04/2021;20/04/2021;150161;1813;;
10031785;PM02;DAL-QP-ENVA-CY1201;13/03/2021;Insp.transp. salida mesa surtidora Z1200;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;08/04/2021;08/04/2021;150245;1965;;
10031786;PM02;DAL-QP-ENVA-CY1210A1;13/03/2021;Insp. transp. salida de volteador Z1203;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;08/04/2021;08/04/2021;150245;1966;;
10031787;PM02;DAL-QP-ENVA-CY1210A2;13/03/2021;Inspec. transp. llenadora vasos FL1210A;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;08/04/2021;08/04/2021;150245;1967;;
10031788;PM02;DAL-QP-ENVA-CY1220;13/03/2021;Insp. a transp. metálico tapadora TP1220;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;08/04/2021;08/04/2021;150245;1969;;
10031789;PM02;DAL-QP-ENVA-CY1221;13/03/2021;Insp. transp. de salida tapadora a túnel;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;09/04/2021;09/04/2021;150245;1970;;
10031790;PM02;DAL-QP-EMPA-CY1303;13/03/2021;Insp. trans. salida túnel enf. a secador;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;09/04/2021;09/04/2021;150245;1971;;
10031791;PM02;DAL-QP-EMPA-CY1311;13/03/2021;Insp. transport. de secador a colocadora;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;09/04/2021;09/04/2021;150245;1972;;
10031792;PM02;DAL-QP-EMPA-CY1342;13/03/2021;Insp. transport. de colocadora a hornos;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;09/04/2021;09/04/2021;150245;1973;;
10031793;PM02;DAL-QP-EMPA-CY1343A;13/03/2021;Insp. transp. curvo salida hornos retr.;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;09/04/2021;09/04/2021;150245;1974;;
10031794;PM02;DAL-QP-EMPA-CY1343B;13/03/2021;Insp. transp. curvo a agrupador Z1350;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;220,18;CEGD;09/04/2021;09/04/2021;150245;1975;;
10031070;PM01;COL-AX-EDIF-ED8007;12/03/2021;Reemplazar lamparas luminarias;EJEC CREA;CTEC NOTI KKMP NLIQ PREC;1;15,16;CEGS;12/03/2021;12/03/2021;0;0;;
10031736;PM02;DAL-QP-PPRE;12/03/2021;Insp motores eléctr. Pesaje y prepar. 1;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;183,06;CEGD;12/03/2021;12/03/2021;150282;2103;;
10031755;PM02;DAL-OP-DULC;12/03/2021;Inspección a válvulas neumáticas DULC;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;293,57;CEGD;08/04/2021;08/04/2021;150465;1958;;
10031756;PM02;DAL-QN-RALM-E2141;12/03/2021;Inspección a intercambiador recibo leche;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;05/04/2021;05/04/2021;150499;2020;;
10031757;PM02;DAL-QN-PAST;12/03/2021;Insp. a intercambiadores pasteurizadores;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;05/04/2021;05/04/2021;150499;2025;;
10031758;PM02;DAL-QN-PAST;12/03/2021;Inspección a sistema pasteurizador;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;05/04/2021;05/04/2021;150498;2026;;
10031759;PM02;DAL-OP-DULC;12/03/2021;Inspección a agitadores dulce de leche;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;587,14;CEGD;08/04/2021;08/04/2021;150500;2018;;
10031760;PM02;DAL-SV-LIMP;12/03/2021;Inspección a válvulas LIMP-CIP (81-90);EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;0,00;CEGD;31/03/2021;31/03/2021;150480;2435;;
10031762;PM02;DAL-QP-EMPA-Z1350;12/03/2021;Inspección y limpieza a agrupador Z-1350;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;0,00;CEGD;05/04/2021;05/04/2021;150240;1959;;
10031763;PM02;DAL-QP-EMPA-CY1350A;12/03/2021;Mant. transportador de entrada Agrupador;EJEC;CTEC NOTI IMPP MACO MOVM NLIQ PREC;1;2,76;CEGD;05/04/2021;05/04/2021;150240;2043;;
10031764;PM02;DAL-QP-EMPA-HN1350;12/03/2021;Inspección y limpieza encolador HN-1350;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;146,78;CEGD;08/04/2021;08/04/2021;150240;1977;;
10031808;PM02;PAR-SV-SREF-UMA9401;12/03/2021;Mantenimiento UMA 30 TON;EJEC;CTEC NOTI EDET KKMP NLIQ PREC;1;0,00;CEPF;15/04/2021;15/04/2021;150452;2403;;
10031809;PM02;DAL-QP-EMPA;12/03/2021;Inspección de hornos de ET-1340;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;3;293,57;CEGD;08/04/2021;08/04/2021;150315;2162;;
10031810;PM02;DAL-QP-ENVA;12/03/2021;Mtto a reductores y chumaceras ENVA;EJEC;CTEC NOTI IMPR KKMP NLIQ PREC;1;293,57;CEGD;09/04/2021;09/04/2021;150280;2101;;
10031862;PM01;DAL-QP-ENVA-TP1220;12/03/2021;Ajuste de Correas en Tapadora;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;1.564,60;CEGD;12/03/2021;12/03/2021;0;0;;
10031894;PM01;DAL-OP-QANA-FD3230A;12/03/2021;Reemplazo de Estopera;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;1.035,66;CEGD;23/03/2021;23/03/2021;0;0;;
10031896;PM01;DAL-QP-ENVA-FL1210A;12/03/2021;Adecuacion de cajetin de sensor de nivel;EJEC;CTEC NOTI KKMP NLIQ PREC;1;91,54;CEGD;11/02/2021;11/02/2021;0;0;;
10031899;PM01;PAR-MS-EMPA-FL1310B;12/03/2021;DESGASTE EN ACOPLE FLEXIBLE SISTEMA DE S;EJEC;CTEC NOTI KKMP NLIQ PREC;1;0,00;CEPF;02/04/2021;05/04/2021;0;0;;
10031900;PM01;PAR-MS-EMPA-FL1310A;12/03/2021;DESGASTE EN ACOPLE FLEXIBLE SIST SELLADO;EMAT;CTEC NOTI KKMP NLIQ PREC;1;416,59;CEPF;11/03/2021;11/03/2021;0;0;;
10031901;PM01;DAL-QN-PAST-E2300B;12/03/2021;Reemplazar llave manual de agua helada.;EJEC;CTEC NOTI MACO MOVM NLIQ PREC;1;22,93;CEGD;14/03/2021;14/03/2021;0;0;;
